Mtest4,false,1527501600658
sensor1_Brightness,53.0,1527505993022
SoundWindow0,74.54931340893785,1527505993864
SoundWindow1,64.93457256202606,1527505993865
SoundCenter0,71.68385401083546,1527505996174
SoundCenter1,74.65520923335198,1527505996176
SoundCenter2,68.65931776049615,1527505996177
Mtest8,false,1527505996802
SoundWall0,73.46336416578268,1527505996922
SoundWall1,74.00049476280249,1527505996930
SoundWall2,72.92723815037948,1527505996944
sensor0_Temperature,25.31,1527505999314
sensor0_Humidity,45.47243937437384,1527505999314
sensor0_Brightness,74.0,1527505999315
sensor1_Temperature,24.25,1527505999315
sensor1_Humidity,44.36256044896643,1527505999315
sensor1_Brightness,53.0,1527505999316
seat2BOccupied,true,1527506000802
totalSeatCount,8,1527506000802
SoundC,74.55832985633069,1527506002098
SoundC,74.55832985633069,1527506002098
Present,88,1527506002105
Present,88,1527506002105
SoundWindow0,74.6689897761167,1527506003865
SoundWindow1,64.88007967703523,1527506003865
sensor0_Temperature,25.31,1527506005600
sensor0_Humidity,45.47243937437384,1527506005600
sensor0_Brightness,74.0,1527506005601
sensor1_Temperature,24.25,1527506005602
sensor1_Humidity,44.36256044896643,1527506005602
sensor1_Brightness,53.0,1527506005603
SoundCenter0,71.78588468368959,1527506006174
SoundCenter1,74.84442745444585,1527506006176
SoundCenter2,68.757937010741,1527506006177
SoundWall0,73.74622390489074,1527506006922
SoundWall1,74.31841663621205,1527506006930
SoundWall2,73.90688911550585,1527506006944
Mtest5,false,1527506009897
tiltAircon1_Pitch,-153.72,1527506010897
tiltAircon1_Roll,177.04,1527506010897
Mtest3,true,1527506011897
sensor0_Temperature,25.31,1527506011911
sensor0_Humidity,45.47243937437384,1527506011912
sensor0_Brightness,74.0,1527506011913
sensor1_Temperature,24.25,1527506011914
sensor1_Humidity,44.36256044896643,1527506011915
sensor1_Brightness,53.0,1527506011916
SoundC,69.60540278108363,1527506012108
SoundC,69.60540278108363,1527506012108
Present,94,1527506012111
Present,94,1527506012111
SoundWindow0,75.17438507687042,1527506013865
SoundWindow1,64.99533047699455,1527506013865
Aircon1Power,On,1527506014398
SoundCenter0,71.63509599858547,1527506016174
SoundCenter1,74.80966455488685,1527506016176
SoundCenter2,68.78746260830654,1527506016176
SoundWall0,73.5738963879562,1527506016922
SoundWall1,74.17561133096646,1527506016930
SoundWall2,73.61447078330119,1527506016944
sensor0_Temperature,25.31,1527506018206
sensor0_Humidity,45.47243937437384,1527506018206
sensor0_Brightness,74.0,1527506018207
sensor1_Temperature,24.25,1527506018208
sensor1_Humidity,44.36256044896643,1527506018208
sensor1_Brightness,53.0,1527506018209
Mtest8,true,1527506018998
tiltAircon0_Pitch,-147.18,1527506019998
tiltAircon0_Roll,179.1,1527506019998
Aircon0Power,On,1527506021368
SoundC,76.25684571588656,1527506022115
SoundC,76.25684571588656,1527506022115
Present,84,1527506022118
Present,84,1527506022118
SoundWindow0,75.56730317680423,1527506023865
SoundWindow1,65.46658231618957,1527506023865
sensor0_Temperature,25.31,1527506024501
sensor0_Humidity,45.47243937437384,1527506024501
sensor0_Brightness,74.0,1527506024503
sensor1_Temperature,24.25,1527506024503
sensor1_Humidity,44.36256044896643,1527506024503
sensor1_Brightness,53.0,1527506024504
seat2BOccupied,false,1527506025959
totalSeatCount,7,1527506025959
SoundCenter0,71.6985292991328,1527506026174
SoundCenter1,75.14487844316108,1527506026176
SoundCenter2,68.32158846150277,1527506026177
SoundWall0,74.2238582624271,1527506026922
SoundWall1,75.04416156220032,1527506026930
SoundWall2,74.58025584518828,1527506026944
sensor0_Temperature,25.31,1527506030798
sensor0_Humidity,45.47243937437384,1527506030799
sensor0_Brightness,74.0,1527506030799
sensor1_Temperature,24.25,1527506030800
sensor1_Humidity,44.36256044896643,1527506030801
sensor1_Brightness,53.0,1527506030801
seat2BOccupied,true,1527506030959
totalSeatCount,8,1527506030959
SoundC,71.42349921662418,1527506032122
SoundC,71.42349921662418,1527506032122
Present,102,1527506032125
Present,102,1527506032125
SoundWindow0,74.57145459710677,1527506033865
SoundWindow1,65.0008570216851,1527506033865
seat2BOccupied,false,1527506036092
totalSeatCount,7,1527506036092
SoundCenter0,72.64949354531139,1527506036174
SoundCenter1,75.49640026810938,1527506036176
SoundCenter2,68.72640359200777,1527506036176
SoundWall0,73.86313938155863,1527506036922
SoundWall1,75.4675298885098,1527506036930
SoundWall2,74.28404907996928,1527506036944
sensor0_Temperature,25.31,1527506037090
sensor0_Humidity,45.47243937437384,1527506037091
sensor0_Brightness,74.0,1527506037092
sensor1_Temperature,24.25,1527506037092
sensor1_Humidity,44.36256044896643,1527506037093
sensor1_Brightness,53.0,1527506037093
Mtest1,true,1527506040092
SoundC,70.5390318503356,1527506042131
SoundC,70.5390318503356,1527506042131
Present,85,1527506042134
Present,85,1527506042134
sensor0_Temperature,25.31,1527506043416
sensor0_Humidity,45.47243937437384,1527506043417
sensor0_Brightness,74.0,1527506043419
sensor1_Temperature,24.25,1527506043420
sensor1_Humidity,44.36256044896643,1527506043421
sensor1_Brightness,53.0,1527506043422
SoundWindow0,74.15196810812719,1527506043865
SoundWindow1,64.6665310440156,1527506043865
SoundCenter0,72.93969505117998,1527506046174
SoundCenter1,75.40498286553235,1527506046176
SoundCenter2,68.75682964942372,1527506046176
SoundWall0,74.00634503501281,1527506046922
SoundWall1,75.63223102458784,1527506046930
SoundWall2,73.7653246304649,1527506046944
Mtest3,false,1527506048264
tiltTest_Pitch,5.58,1527506048264
tiltTest_Roll,-0.69,1527506048264
Mtest8,true,1527506049264
sensor0_Temperature,25.31,1527506049713
sensor0_Humidity,45.47243937437384,1527506049714
sensor0_Brightness,74.0,1527506049716
sensor1_Temperature,24.25,1527506049716
sensor1_Humidity,44.36256044896643,1527506049717
sensor1_Brightness,53.0,1527506049718
SoundC,68.0998289029382,1527506052138
SoundC,68.0998289029382,1527506052138
Present,89,1527506052141
Present,89,1527506052141
SoundWindow0,73.9090415317752,1527506053865
SoundWindow1,64.37335454042324,1527506053865
sensor0_Temperature,25.31,1527506056010
sensor0_Humidity,45.47243937437384,1527506056012
sensor0_Brightness,74.0,1527506056013
sensor1_Temperature,24.25,1527506056013
sensor1_Humidity,44.36256044896643,1527506056015
sensor1_Brightness,53.0,1527506056015
seat2BOccupied,true,1527506056138
totalSeatCount,8,1527506056138
SoundCenter0,73.3125906370245,1527506056174
SoundCenter1,75.58420076393955,1527506056176
SoundCenter2,69.26516911476374,1527506056176
SoundWall0,74.17663370723217,1527506056922
SoundWall1,75.80457868282892,1527506056930
SoundWall2,74.26375473978429,1527506056944
Mtest5,true,1527506061377
SoundC,71.42349921662418,1527506062146
SoundC,71.42349921662418,1527506062146
Present,99,1527506062149
Present,99,1527506062149
sensor0_Temperature,25.31,1527506062312
sensor0_Humidity,45.47243937437384,1527506062312
sensor0_Brightness,74.0,1527506062313
sensor1_Temperature,24.25,1527506062313
sensor1_Humidity,44.36256044896643,1527506062313
sensor1_Brightness,53.0,1527506062313
SoundWindow0,74.0730553625328,1527506063865
SoundWindow1,65.00909962956752,1527506063865
SoundCenter0,74.53496076430497,1527506066174
SoundCenter1,76.26130535088231,1527506066176
SoundCenter2,70.5749106341872,1527506066176
SoundWall0,74.35211891568223,1527506066922
SoundWall1,76.29272502459041,1527506066930
SoundWall2,74.40729626573034,1527506066944
sensor0_Temperature,25.31,1527506068601
sensor0_Humidity,45.47243937437384,1527506068601
sensor0_Brightness,74.0,1527506068602
sensor1_Temperature,24.25,1527506068603
sensor1_Humidity,44.36256044896643,1527506068604
sensor1_Brightness,53.0,1527506068604
Mtest1,true,1527506070343
tiltAircon1_Pitch,-152.43,1527506070343
tiltAircon1_Roll,178.01,1527506070343
SoundC,70.987085069563,1527506072154
SoundC,70.987085069563,1527506072154
Present,73,1527506072157
Present,73,1527506072157
Aircon1Power,On,1527506072660
SoundWindow0,73.83420841973815,1527506073864
sensor0_Temperature,25.31,1527506074907
sensor0_Humidity,45.47243937437384,1527506074907
sensor0_Brightness,74.0,1527506074908
sensor1_Temperature,24.25,1527506074909
sensor1_Humidity,44.36256044896643,1527506074909
sensor1_Brightness,53.0,1527506074910
SoundWindow1,65.2273107826232,1527506075742
SoundCenter0,75.0950966687153,1527506076174
SoundCenter1,76.19646885417026,1527506076176
SoundCenter2,71.30477580363453,1527506076176
SoundWall0,74.62985398184779,1527506076922
SoundWall1,76.72577078901983,1527506076930
SoundWall2,75.6057023622893,1527506076944
tiltAircon0_Pitch,-150.12,1527506079585
tiltAircon0_Roll,179.31,1527506079585
sensor0_Temperature,25.31,1527506081203
sensor0_Humidity,45.47243937437384,1527506081203
sensor0_Brightness,74.0,1527506081204
sensor1_Temperature,24.25,1527506081204
sensor1_Humidity,44.36256044896643,1527506081204
sensor1_Brightness,53.0,1527506081204
SoundC,76.25684571588656,1527506082162
SoundC,76.25684571588656,1527506082162
Present,96,1527506082165
Present,96,1527506082165
SoundWindow0,73.48808034352734,1527506083864
SoundWindow1,64.64926441454348,1527506083867
SoundCenter0,74.94311194865203,1527506086174
SoundCenter1,75.54262854729224,1527506086183
SoundCenter2,71.19201981750146,1527506086184
Mtest8,false,1527506086585
SoundWall0,73.5691770219264,1527506086922
SoundWall1,75.68170482724463,1527506086930
SoundWall2,74.60947613009711,1527506086944
sensor0_Temperature,25.31,1527506087490
sensor0_Humidity,45.47243937437384,1527506087491
sensor0_Brightness,74.0,1527506087493
sensor1_Temperature,24.25,1527506087494
sensor1_Humidity,44.36256044896643,1527506087495
sensor1_Brightness,53.0,1527506087496
Mtest5,true,1527506091585
SoundC,72.26372429269907,1527506092169
SoundC,72.26372429269907,1527506092169
Present,110,1527506092172
Present,110,1527506092172
sensor0_Temperature,25.31,1527506093810
sensor0_Humidity,45.47243937437384,1527506093811
sensor0_Brightness,74.0,1527506093811
sensor1_Temperature,24.25,1527506093812
sensor1_Humidity,44.36256044896643,1527506093812
sensor1_Brightness,53.0,1527506093812
Aircon0Power,On,1527506093857
SoundWindow0,73.07362177436082,1527506093864
SoundWindow1,63.80737879055344,1527506093867
SoundCenter0,72.53763648717062,1527506096174
SoundCenter1,74.03512895859664,1527506096176
SoundCenter2,68.87235229146557,1527506096176
SoundWall0,71.88219948182106,1527506096922
SoundWall1,74.0345000006396,1527506096930
SoundWall2,73.22296549012019,1527506096944
sensor0_Temperature,25.31,1527506100103
sensor0_Humidity,45.47243937437384,1527506100103
sensor0_Brightness,74.0,1527506100104
sensor1_Temperature,24.25,1527506100104
sensor1_Humidity,44.36256044896643,1527506100104
sensor1_Brightness,53.0,1527506100105
SoundC,66.44593723960276,1527506102175
SoundC,66.44593723960276,1527506102175
Present,93,1527506102178
Present,93,1527506102178
SoundWindow0,71.78969752925696,1527506103864
SoundWindow1,62.05119425418472,1527506103869
SoundCenter0,72.04635687597857,1527506106174
SoundCenter1,73.94271985130567,1527506106176
SoundCenter2,68.14075428595665,1527506106176
sensor0_Temperature,25.31,1527506106399
sensor0_Humidity,45.47243937437384,1527506106400
sensor0_Brightness,74.0,1527506106400
sensor1_Temperature,24.25,1527506106401
sensor1_Humidity,44.36256044896643,1527506106401
sensor1_Brightness,53.0,1527506106401
Mtest1,false,1527506106640
SoundWall0,70.93850524715744,1527506106922
SoundWall1,72.80285548215492,1527506106930
SoundWall2,72.09410506955382,1527506106944
Mtest8,true,1527506107640
tiltTest_Pitch,5.59,1527506108153
tiltTest_Roll,-0.69,1527506108153
SoundC,73.45017003946069,1527506112184
SoundC,73.45017003946069,1527506112184
Present,96,1527506112187
Present,96,1527506112187
sensor0_Temperature,25.31,1527506112697
sensor0_Humidity,45.47243937437384,1527506112697
sensor0_Brightness,74.0,1527506112697
sensor1_Temperature,24.25,1527506112698
sensor1_Humidity,44.36256044896643,1527506112698
sensor1_Brightness,53.0,1527506112698
Mtest1,true,1527506113153
SoundWindow0,71.81806844387832,1527506113864
SoundWindow1,62.27450699014879,1527506115412
SoundCenter0,71.49296160814357,1527506116174
SoundCenter1,73.65006773716252,1527506116176
SoundCenter2,67.63958413523984,1527506116177
SoundWall0,71.22689205558098,1527506116922
SoundWall1,72.88987226814791,1527506116930
SoundWall2,71.18402170875552,1527506116941
sensor0_Temperature,25.31,1527506119017
sensor0_Humidity,45.47243937437384,1527506119018
sensor0_Brightness,74.0,1527506119019
sensor1_Temperature,24.25,1527506119020
sensor1_Humidity,44.36256044896643,1527506119021
sensor1_Brightness,53.0,1527506119022
SoundC,74.91204818426347,1527506122189
SoundC,74.91204818426347,1527506122189
Present,90,1527506122191
Present,90,1527506122191
SoundWindow0,71.95775116862518,1527506123864
SoundWindow1,62.40205209620447,1527506123868
sensor0_Temperature,25.31,1527506125314
sensor0_Humidity,45.47243937437384,1527506125315
sensor0_Brightness,74.0,1527506125315
sensor1_Temperature,24.25,1527506125316
sensor1_Humidity,44.36256044896643,1527506125317
sensor1_Brightness,53.0,1527506125317
seat5BOccupied,true,1527506126001
totalSeatCount,8,1527506126001
SoundCenter0,70.91594477631311,1527506126174
SoundCenter1,72.92712872625081,1527506126176
SoundCenter2,66.64207793168745,1527506126176
SoundWall0,70.90245832126537,1527506126922
SoundWall1,72.20099666060484,1527506126930
SoundWall2,70.18504005966196,1527506126944
Mtest5,false,1527506128890
tiltAircon1_Pitch,-153.94,1527506130890
tiltAircon1_Roll,177.95,1527506130890
sensor0_Temperature,25.31,1527506131616
sensor0_Humidity,45.47243937437384,1527506131616
sensor0_Brightness,74.0,1527506131617
sensor1_Temperature,24.25,1527506131617
sensor1_Humidity,44.36256044896643,1527506131617
sensor1_Brightness,53.0,1527506131617
SoundC,73.45017003946069,1527506132193
SoundC,73.45017003946069,1527506132193
Present,96,1527506132196
Present,96,1527506132196
SoundWindow0,71.42485530155915,1527506133865
SoundWindow1,62.0870053796566,1527506133866
SoundCenter0,70.854187912585,1527506136174
SoundCenter1,72.86833530513316,1527506136176
SoundCenter2,66.30576323317963,1527506136177
SoundWall0,71.52307265741062,1527506136922
SoundWall1,72.93434559236279,1527506136930
SoundWall2,70.16964451247813,1527506136944
Mtest8,true,1527506137890
sensor0_Temperature,25.31,1527506137905
sensor0_Humidity,45.47243937437384,1527506137905
sensor0_Brightness,74.0,1527506137906
sensor1_Temperature,24.25,1527506137907
sensor1_Humidity,44.36256044896643,1527506137907
sensor1_Brightness,53.0,1527506137908
Aircon1Power,On,1527506140036
tiltAircon0_Pitch,-146.6,1527506140413
tiltAircon0_Roll,181.19,1527506140413
SoundC,69.60540278108363,1527506142201
SoundC,69.60540278108363,1527506142201
Present,99,1527506142205
Present,99,1527506142205
Mtest1,true,1527506143413
SoundWindow0,71.39721009633239,1527506143864
SoundWindow1,62.26118235925556,1527506143868
sensor0_Temperature,25.31,1527506144206
sensor0_Humidity,45.47243937437384,1527506144208
sensor0_Brightness,74.0,1527506144208
sensor1_Temperature,24.25,1527506144208
sensor1_Humidity,44.36256044896643,1527506144209
sensor1_Brightness,53.0,1527506144209
Aircon0Power,On,1527506145579
SoundCenter0,70.78315629318614,1527506146174
SoundCenter1,72.67799809627202,1527506146176
SoundCenter2,65.84858548937038,1527506146176
SoundWall0,71.465555933366,1527506146922
SoundWall1,72.95707096615727,1527506146930
SoundWall2,69.80658601645762,1527506146944
sensor0_Temperature,25.31,1527506150500
sensor0_Humidity,45.47243937437384,1527506150501
sensor0_Brightness,74.0,1527506150502
sensor1_Temperature,24.25,1527506150502
sensor1_Humidity,44.36256044896643,1527506150503
sensor1_Brightness,53.0,1527506150503
SoundC,75.59789851419828,1527506152210
SoundC,75.59789851419828,1527506152210
Present,91,1527506152214
Present,91,1527506152214
SoundWindow0,72.22158825061378,1527506153864
SoundWindow1,62.96256232994471,1527506153867
SoundCenter0,71.42965990430612,1527506156174
SoundCenter1,73.09170111922577,1527506156176
